tconst,Year,awardName,categoryName,isWinner,otherAwards,primaryNominees,nconst,secondaryNominees,Name,releaseYear,Genre1,AdjustedTotalGross
tt0290661,2001,Grand Prix Asturias,Best Feature,True,True,Dog Days,nm0782430,Ulrich Seidl,Dog Days,2002.0,Drama,805384
tt0233841,2001,Grand Prix Asturias,Best Feature,False,True,Baran,nm0006498,Majid Majidi,Baran,2001.0,Drama,421198
tt0248845,2001,Grand Prix Asturias,Best Feature,False,True,Hedwig and the Angry Inch,nm0593463,John Cameron Mitchell,Hedwig and the Angry Inch,2001.0,Comedy,9662611
tt0269389,2001,Grand Prix Asturias,Best Feature,False,False,Jalla! Jalla!,nm0267244,Josef Fares,Jalla! Jalla!,2002.0,Comedy,1245369
tt0250491,2001,Grand Prix Asturias,Best Feature,False,True,Late Night Shopping,nm0582792,Saul Metzstein,Late Night Shopping,2002.0,Comedy,2477
tt0251031,2001,Grand Prix Asturias,Best Feature,False,False,Series 7: The Contenders,nm0590889,Daniel Minahan,Series 7: The Contenders,2001.0,Comedy,722643
tt0269217,2001,Grand Prix Asturias,Best Feature,False,True,Tears of the Black Tiger,nm0765685,Wisit Sasanatieng,Tears of the Black Tiger,2001.0,Others,306379
tt0300140,2002,Grand Prix Asturias,Best Feature,True,True,Lilya 4-Ever,nm0600546,Lukas Moodysson,Lilya 4-Ever,2003.0,Others,1676138
tt0283900,2002,Grand Prix Asturias,Best Feature,False,False,L'auberge espagnole,nm0458251,Cédric Klapisch,L'auberge espagnole,2003.0,Comedy,51708661
tt0317226,2002,Grand Prix Asturias,Best Feature,False,False,Marooned in Iraq,nm0315842,Bahman Ghobadi,Marooned in Iraq,2002.0,Drama,444848
tt0301684,2002,Grand Prix Asturias,Best Feature,False,False,Once Upon a Time in the Midlands,nm0276349,Shane Meadows,Once Upon a Time in the Midlands,2003.0,Comedy,992672
tt0272338,2002,Grand Prix Asturias,Best Feature,False,True,Punch-Drunk Love,nm0000759,Paul Thomas Anderson,Punch-Drunk Love,2002.0,Comedy,59918979
tt0279113,2002,Grand Prix Asturias,Best Feature,False,True,The Good Girl,nm0037708,Miguel Arteta,The Good Girl,2002.0,Drama,43669801
tt0300565,2002,Grand Prix Asturias,Best Feature,False,False,Toy Love,nm0801625,Harry Sinclair,Toy Love,2003.0,Comedy,15263
tt0308363,2002,Grand Prix Asturias,Best Feature,False,True,Waiting for Happiness,nm0803066,Abderrahmane Sissako,Waiting for Happiness,2003.0,Drama,85024
tt0308506,2002,"Young Audience Award (""Enfants Terribles"")",,True,True,Like Mike,nm0776271,John Schultz,Like Mike,2002.0,Comedy,161342223
tt0388395,2003,Grand Prix Asturias,Best Feature,True,True,Schultze Gets the Blues,nm1491557,Michael Schorr,Schultze Gets the Blues,2004.0,Comedy,6197009
tt0305206,2003,Grand Prix Asturias,Best Feature,False,False,American Splendor,nm0075849,Shari Springer Berman,American Splendor,2003.0,Others,19313845
tt0351238,2003,Grand Prix Asturias,Best Feature,False,False,Distant Lights,nm0772691,Hans-Christian Schmid,Distant Lights,2003.0,Drama,1110672
tt0298408,2003,Grand Prix Asturias,Best Feature,False,True,Laurel Canyon,nm0158966,Lisa Cholodenko,Laurel Canyon,2003.0,Drama,11203544
tt0364517,2003,Grand Prix Asturias,Best Feature,False,False,Love Me If You Dare,nm1367933,Yann Samuell,Love Me If You Dare,2004.0,Comedy,12375638
tt0351461,2003,Grand Prix Asturias,Best Feature,False,False,Noi the Albino,nm0477597,Dagur Kári,Noi the Albino,2003.0,Drama,1941617
tt0320244,2003,Grand Prix Asturias,Best Feature,False,False,Party Monster,nm0047259,Fenton Bailey,Party Monster,2003.0,Others,2145511
tt0337250,2003,Grand Prix Asturias,Best Feature,False,False,Struggle,nm0534813,Ruth Mader,Struggle,2003.0,Drama,4969
tt0368805,2003,Grand Prix Asturias,Best Feature,False,False,The Island,nm0702997,Costanza Quatriglio,The Island,2003.0,Drama,35601
tt0376968,2003,Grand Prix Asturias,Best Feature,False,True,The Return,nm1168657,Andrey Zvyagintsev,The Return,2004.0,Drama,12418693
tt0328538,2003,Grand Prix Asturias,Best Feature,False,False,Thirteen,nm0362566,Catherine Hardwicke,Thirteen,2003.0,Drama,20325177
tt0322177,2003,Young Jury Prize,Best Feature,True,True,The Boy Who Wanted to Be a Bear,nm0368645,Jannik Hastrup,The Boy Who Wanted to Be a Bear,2003.0,Others,1114361
tt0424536,2004,Grand Prix Asturias,Best Feature,True,False,Vento di terra,nm0550059,Vincenzo Marra,Vento di terra,2005.0,Drama,61814
tt0445161,2004,Grand Prix Asturias,Best Feature,False,False,4,nm0451969,Ilya Khrzhanovskiy,4,2005.0,Drama,53901
tt0367790,2004,Grand Prix Asturias,Best Feature,False,False,Baadasssss!,nm0005522,Mario Van Peebles,Baadasssss!,2004.0,Others,1009295
tt0424237,2004,Grand Prix Asturias,Best Feature,False,True,Lila Says,nm0234780,Ziad Doueiri,Lila Says,2005.0,Others,883410
tt0381392,2004,Grand Prix Asturias,Best Feature,False,False,Ma mère,nm0393394,Christophe Honoré,Ma Mère,2004.0,Drama,2111469
tt0370986,2004,Grand Prix Asturias,Best Feature,False,False,Mysterious Skin,nm0000777,Gregg Araki,Mysterious Skin,2005.0,Drama,2951181
tt0359254,2004,Grand Prix Asturias,Best Feature,False,True,Rolling Family,nm0871086,Pablo Trapero,Rolling Family,2004.0,Comedy,168405
tt0390538,2004,Grand Prix Asturias,Best Feature,False,False,Tarnation,nm1503401,Jonathan Caouette,Tarnation,2003.0,Others,1699787
tt0373861,2004,Grand Prix Asturias,Best Feature,False,False,The Story of the Weeping Camel,nm1389025,Byambasuren Davaa,The Story of the Weeping Camel,2004.0,Drama,14965484
tt0361127,2004,Grand Prix Asturias,Best Feature,False,False,The Woodsman,nm0975026,Nicole Kassell,The Woodsman,2004.0,Drama,8630452
tt0364120,2004,Grand Prix Asturias,Best Feature,False,True,Wild Side,nm0509852,Sébastien Lifshitz,Wild Side,2004.0,Drama,41501
tt0407342,2004,Grand Prix Asturias,Best Feature,False,True,À tout de suite,nm0415245,Benoît Jacquot,À Tout de Suite,2004.0,Others,994073
tt0469692,2005,Grand Prix Asturias,Best Film,False,False,A Perfect Day,nm0352858,Joana Hadjithomas,A Perfect Day,2006.0,Drama,6929
tt0419420,2005,Grand Prix Asturias,Best Film,False,True,Adam & Paul,nm1049433,Lenny Abrahamson,Adam & Paul,2004.0,Comedy,422512
tt0463903,2005,Grand Prix Asturias,Best Film,False,False,Be with Me,nm0451799,Eric Khoo,Be with Me,2005.0,Drama,119112
tt0401085,2005,Grand Prix Asturias,Best Film,False,True,C.R.A.Z.Y.,nm0885249,Jean-Marc Vallée,C.R.A.Z.Y.,2006.0,Comedy,4705341
tt0408318,2005,Grand Prix Asturias,Best Film,False,False,Dark Horse,nm0477597,Dagur Kári,Dark Horse,2005.0,Comedy,13742
tt0404030,2005,Grand Prix Asturias,Best Film,False,False,Everything Is Illuminated,nm0000630,Liev Schreiber,Everything Is Illuminated,2005.0,Comedy,6817578
tt0472113,2005,Grand Prix Asturias,Best Film,False,True,Iron Island,nm1488024,Mohammad Rasoulof,Iron Island,2005.0,Drama,69869
tt0421998,2005,Grand Prix Asturias,Best Film,False,False,Like a Crashed Plane,nm1108266,Ezequiel Acuña,Like a Crashed Plane,2005.0,Comedy,6614
tt0318761,2005,Grand Prix Asturias,Best Film,False,True,Thumbsucker,nm0590122,Mike Mills,Thumbsucker,2005.0,Comedy,4166607
tt0358273,2005,Grand Prix Asturias,Best Film,False,False,Walk the Line,nm0003506,James Mangold,Walk the Line,2005.0,Others,395683339
tt0478331,2005,Grand Prix Asturias,Best Film,False,True,Workingman's Death,nm0322198,Michael Glawogger,Workingman's Death,2006.0,Others,5694
tt0473488,2006,Grand Prix Asturias,Best Film,False,True,A Guide to Recognizing Your Saints,nm1996918,Dito Montiel,A Guide to Recognizing Your Saints,2006.0,Others,3233324
tt0498103,2006,Grand Prix Asturias,Best Film,False,False,Demented,nm0009765,Laurent Achard,Demented,2007.0,Drama,607
tt0825241,2006,Grand Prix Asturias,Best Film,False,False,Dry Season,nm0757958,Mahamat-Saleh Haroun,Dry Season,2007.0,Drama,63741
tt0855824,2006,Grand Prix Asturias,Best Film,False,False,I Don't Want to Sleep Alone,nm0158857,Ming-liang Tsai,I Don't Want to Sleep Alone,2007.0,Drama,301470
tt0417225,2006,Grand Prix Asturias,Best Film,False,False,Idlewild,nm1309359,Bryan Barber,Idlewild,2006.0,Others,31600987
tt0492464,2006,Grand Prix Asturias,Best Film,False,False,In the Pit,nm0750032,Juan Carlos Rulfo,In the Pit,2006.0,Others,261803
tt0765102,2006,Grand Prix Asturias,Best Film,False,False,La línea recta,nm0649401,José María de Orbe,La línea recta,2007.0,Drama,19977
tt0452345,2006,Grand Prix Asturias,Best Film,False,False,Naming Number Two,nm1089736,Toa Fraser,Naming Number Two,2006.0,Comedy,559169
tt0499537,2006,Grand Prix Asturias,Best Film,False,True,Offside,nm0070159,Jafar Panahi,Offside,2006.0,Comedy,926581
tt0451176,2006,Grand Prix Asturias,Best Film,False,False,Quinceañera,nm0922903,Wash Westmoreland,Quinceañera,2006.0,Drama,5432463
