tconst,Year,awardName,categoryName,isWinner,otherAwards,primaryNominees,nconst,secondaryNominees,Name,releaseYear,Genre1,AdjustedTotalGross
tt1305837,2010,Don Quixote Award,,True,True,3 Seasons in Hell,nm1818390,Monika Kristlová,3 Seasons in Hell,2009.0,Drama,593567
tt1447508,2010,Netpac Award,,True,True,Peepli (Live),nm3470556,Anusha Rizvi,Peepli (Live),2010.0,Comedy,11961847
tt1646979,2010,Netpac Award,,True,True,The Light Thief,nm0008332,Aktan Arym Kubat,The Light Thief,2011.0,Drama,130071
tt2008006,2011,Grand Prize,,True,True,A Simple Life,nm0401176,Ann Hui,A Simple Life,2012.0,Drama,3503434
tt1415290,2011,Special Jury Prize,FICC Jury Prize,True,True,Son of Babylon,nm1351970,Isabelle Stead,Son of Babylon,2010.0,Drama,56587
tt1472464,2012,Grand Prize,,False,False,A Lady in Paris,nm0704664,Ilmar Raag,A Lady in Paris,2012.0,Drama,1010737
tt2188723,2012,Grand Prize,,False,False,All That Matters Is Past,nm0994537,Sara Johnsen,All That Matters Is Past,2012.0,Drama,282662
tt2299954,2012,Grand Prize,,False,False,Betrayal,nm1970598,Kirill Serebrennikov,Betrayal,2013.0,Drama,676705
tt1854513,2012,Grand Prize,,False,False,Blancanieves,nm0074311,Pablo Berger,Blancanieves,2012.0,Drama,3165399
tt1037223,2012,Grand Prize,,False,False,Everyday,nm0935863,Michael Winterbottom,Everyday,2013.0,Drama,28117
tt1674773,2012,Grand Prize,,False,False,Hannah Arendt,nm0903137,Margarethe von Trotta,Hannah Arendt,2013.0,Others,10651318
tt1964624,2012,Grand Prize,,False,False,In the House,nm0654830,François Ozon,In the House,2013.0,Drama,13483226
tt2209426,2012,Grand Prize,,False,False,My Father's Bike,nm0970382,Piotr Trzaskalski,My Father's Bike,2012.0,Comedy,979931
tt2371824,2012,Grand Prize,,False,False,Paradise: Faith,nm0782430,Ulrich Seidl,Paradise: Faith,2013.0,Drama,688169
tt1850419,2012,Grand Prize,,False,False,Rhino Season,nm0315842,Bahman Ghobadi,Rhino Season,2012.0,Drama,421495
tt2258858,2012,Grand Prize,,False,True,Wadjda,nm2223783,Haifaa Al-Mansour,Wadjda,2012.0,Comedy,8665527
tt1954701,2012,Audience Award,,True,True,A Coffee in Berlin,nm1673756,Jan-Ole Gerster,A Coffee in Berlin,2014.0,Comedy,3109928
tt1570583,2012,Best North American Independent Film,,True,True,For Ellen,nm0811611,So Yong Kim,For Ellen,2012.0,Drama,37365
tt1971352,2012,Best North American Independent Film,,False,False,Compliance,nm0957505,Craig Zobel,Compliance,2012.0,Others,1027537
tt1650048,2012,Best North American Independent Film,,False,False,Laurence Anyways,nm0230859,Xavier Dolan,Laurence Anyways,2013.0,Drama,437525
tt2063781,2012,Best North American Independent Film,,False,False,Smashed,nm1242054,James Ponsoldt,Smashed,2012.0,Drama,987988
tt1866249,2012,Best North American Independent Film,,False,False,The Sessions,nm0506802,Ben Lewin,The Sessions,2012.0,Others,16806452
tt2416822,2012,FIPRESCI Prize,,True,True,The Daughter,nm2354607,Aleksandr Kasatkin,The Daughter,2013.0,Drama,37849
tt1931421,2012,Just Film Award,Best Children's Film,True,True,Dolfje Weerwolfje,nm0003400,Joram Lürsen,Dolfje Weerwolfje,2012.0,Drama,2535083
tt2139843,2012,Just Film Award,Best Film,True,True,Electrick Children,nm3275942,Rebecca Thomas,Electrick Children,2012.0,Drama,152761
tt1951099,2012,Just Film Award - Special Mention,Children's Jury,True,True,Clara and the Secret of the Bears,nm0408583,Tobias Ineichen,Clara and the Secret of the Bears,2013.0,Others,17738
tt2115295,2012,Just Film Award - Special Mention,International Jury,True,True,Ginger & Rosa,nm0006845,Sally Potter,Ginger & Rosa,2012.0,Drama,2981386
tt2180277,2012,Tridens Award,Best Film,False,False,90 Minutes,nm1576066,Eva Sørhaug,90 Minutes,2012.0,Drama,777225
tt2429638,2012,Tridens Award,Best Film,False,False,A Caretaker's Tale,nm0927268,Katrine Wiedemann,A Caretaker's Tale,2013.0,Drama,7712
tt2131541,2012,Tridens Award,Best Film,False,False,Almost 18,nm0482438,Maarit Lalli,Almost 18,2012.0,Drama,466914
tt2085002,2012,Tridens Award,Best Film,False,False,Eat Sleep Die,nm3307527,Gabriela Pichler,Eat Sleep Die,2012.0,Drama,64382
tt2195498,2012,Tridens Award,Best Film,False,False,The Almost Man,nm1814880,Martin Lund,The Almost Man,2014.0,Comedy,123475
tt2358891,2013,Grand Prize,,True,True,The Great Beauty,nm0815204,Paolo Sorrentino,The Great Beauty,2014.0,Drama,26177196
