tconst,Year,awardName,categoryName,isWinner,otherAwards,primaryNominees,nconst,secondaryNominees,Name,releaseYear,Genre1,AdjustedTotalGross
tt0280523,2002,Grand Prix,,False,False,Carnage,nm0322479,Delphine Gleize,Carnage,2002.0,Comedy,224407
tt0246628,2002,Grand Prix,,False,False,Focus,nm0805595,Neal Slavin,Focus,2001.0,Drama,1856334
tt0304126,2002,Grand Prix,,False,True,Grill Point,nm0237527,Andreas Dresen,Grill Point,2002.0,Comedy,2850673
tt0309897,2002,Grand Prix,,False,False,Nothing More,nm1117808,Juan Carlos Cremata Malberti,Nothing More,2002.0,Comedy,9225
tt0291395,2002,Grand Prix,,False,False,Okay,nm0630861,Jesper W. Nielsen,Okay,2002.0,Comedy,296797
tt0278731,2002,Grand Prix,,False,True,Spider,nm0000343,David Cronenberg,Spider,2002.0,Drama,10520422
tt0310001,2002,Grand Prix,,False,True,Stones,nm0757749,Ramón Salazar,Stones,2003.0,Drama,1409320
tt0212132,2002,Grand Prix,,False,True,The Tracker,nm0208854,Rolf de Heer,The Tracker,2003.0,Drama,1023433
tt0300186,2002,Youth Jury Award,,True,True,My Brother the Vampire,nm0846281,Sven Taddicken,My Brother the Vampire,2002.0,Comedy,13366
tt0298845,2003,Grand Prix,,True,False,In America,nm0006487,Jim Sheridan,In America,2004.0,Drama,56163695
tt0372782,2003,Grand Prix,,False,True,A Good Lawyer's Wife,nm0407992,Sang-soo Im,A Good Lawyer's Wife,2004.0,Drama,110021
tt0305206,2003,Grand Prix,,False,False,American Splendor,nm0075849,Shari Springer Berman,American Splendor,2003.0,Others,19313845
tt0351238,2003,Grand Prix,,False,False,Distant Lights,nm0772691,Hans-Christian Schmid,Distant Lights,2003.0,Drama,1110672
tt0329042,2003,Grand Prix,,False,False,El Alamein - The Line of Fire,nm0599291,Enzo Monteleone,El Alamein - The Line of Fire,2002.0,Drama,1375534
tt0299977,2003,Grand Prix,,False,False,Hero,nm0955443,Yimou Zhang,Hero,2004.0,Others,311654711
tt0320042,2003,Grand Prix,,False,False,Kamchatka,nm0686304,Marcelo Piñeyro,Kamchatka,2002.0,Drama,4847656
tt0323872,2003,Grand Prix,,False,True,Kitchen Stories,nm0357584,Bent Hamer,Kitchen Stories,2004.0,Comedy,4357089
tt0357037,2003,Grand Prix,,False,True,Pornography,nm0464383,Jan Jakub Kolski,Pornography,2003.0,Drama,52261
tt0339707,2003,Grand Prix,,False,True,Song for a Raggy Boy,nm0909532,Aisling Walsh,Song for a Raggy Boy,2003.0,Drama,1101998
tt0346336,2003,Grand Prix,,False,False,The Best of Youth,nm0320285,Marco Tullio Giordana,The Best of Youth,2003.0,Drama,4255160
tt0374345,2003,Audience Award,,True,True,The Memory of a Killer,nm0887452,Erik Van Looy,The Memory of a Killer,2005.0,Others,1344704
tt0408664,2004,Grand Prix,,True,False,Nobody Knows,nm0466153,Hirokazu Koreeda,Nobody Knows,2004.0,Drama,3999697
tt0414891,2004,Grand Prix,,False,False,A Children's Story,nm0292654,Andrea Frazzi,A Children's Story,2005.0,Others,37209
tt0384369,2004,Grand Prix,,False,False,Before the Fall,nm0304541,Dennis Gansel,Before the Fall,2005.0,Drama,5167110
tt0362496,2004,Grand Prix,,False,False,Captive,nm0083216,Gaston Biraben,Captive,2004.0,Drama,44343
